idTransaction;idBien;dateMutation;valeurFonciere
996;996;08/01/2020;82500
997;997;08/01/2020;197200
998;998;08/01/2020;247000
999;999;08/01/2020;497000
1000;1000;08/01/2020;414800
1001;1001;08/01/2020;930000
1002;1002;08/01/2020;100000
1003;1003;08/01/2020;200000
1004;1004;08/01/2020;190000
1005;1005;08/01/2020;313000
1006;1006;08/01/2020;216890
1007;1007;08/01/2020;182000
1008;1008;08/01/2020;208000
1009;1009;08/01/2020;352150
1010;1010;08/01/2020;372000
1011;1011;08/01/2020;490000
1012;1012;08/01/2020;627110
1013;1013;08/01/2020;1042127
1014;1014;08/01/2020;262500
1015;1015;08/01/2020;475260
1016;1016;08/01/2020;115500
1017;1017;08/01/2020;155000
1018;1018;08/01/2020;212525
1019;1019;17/04/2020;161000
1020;1020;08/01/2020;443300
1021;1021;08/01/2020;245000
1022;1022;08/01/2020;247000
1023;1023;08/01/2020;253250
1024;1024;08/01/2020;426250
1025;1025;08/01/2020;155000
1026;1026;08/01/2020;141000
1027;1027;08/01/2020;196000
1028;1028;08/01/2020;114000
1029;1029;08/01/2020;181900
1030;1030;08/01/2020;207000
1031;1031;08/01/2020;80000
1032;1032;08/01/2020;842000
1033;1033;08/01/2020;361000
1034;1034;08/01/2020;543000
1035;1035;08/01/2020;930000
1036;1036;08/01/2020;173000
1037;1037;15/06/2020;168728
1038;1038;08/01/2020;387000
1039;1039;17/01/2020;438900
1040;1040;08/01/2020;360976
1041;1041;08/01/2020;247400
1042;1042;21/01/2020;279000
1043;1043;08/01/2020;396450
1044;1044;17/02/2020;535000
1045;1045;08/01/2020;310000
1046;1046;03/06/2020;170000
1047;1047;08/01/2020;45480
1048;1048;14/02/2020;57500
1049;1049;17/03/2020;53000
1050;1050;08/01/2020;134000
1051;1051;08/01/2020;264800
1052;1052;08/01/2020;387200
1053;1053;08/01/2020;229000
1054;1054;08/01/2020;355000
1055;1055;08/01/2020;247000
1056;1056;08/01/2020;122900
1057;1057;09/01/2020;212000
1058;1058;09/01/2020;309000
1059;1059;09/01/2020;200750
1060;1060;27/05/2020;170250
1061;1061;09/01/2020;474801
1062;1062;09/01/2020;174000
1063;1063;09/01/2020;125110
1064;1064;09/01/2020;119175
1065;1065;09/01/2020;121300
1066;1066;09/01/2020;314600
1067;1067;09/01/2020;179000
1068;1068;09/01/2020;97800
1069;1069;09/01/2020;54500
1070;1070;09/01/2020;128850
1071;1071;09/01/2020;106000
1072;1072;27/02/2020;185000
1073;1073;03/03/2020;59000
1074;1074;09/01/2020;157500
1075;1075;09/01/2020;77020
1076;1076;09/01/2020;180000
1077;1077;09/01/2020;100000
1078;1078;09/01/2020;125000
1079;1079;09/01/2020;175000
1080;1080;09/01/2020;146400
1081;1081;09/01/2020;118000
1082;1082;09/01/2020;143000
1083;1083;09/01/2020;67000
1084;1084;09/01/2020;90500
1085;1085;09/01/2020;101250
1086;1086;09/01/2020;252750
1087;1087;16/01/2020;249650
1088;1088;09/01/2020;127000
1089;1089;09/01/2020;178000
1090;1090;24/01/2020;101500
1091;1091;09/01/2020;388000
1092;1092;09/01/2020;120000
1093;1093;09/01/2020;103000
1094;1094;11/01/2020;98000
1095;1095;09/01/2020;138370
1096;1096;09/01/2020;881000
1097;1097;09/01/2020;51500
1098;1098;09/01/2020;175400
1099;1099;09/01/2020;213390
1100;1100;09/01/2020;118000
1101;1101;09/01/2020;222490
1102;1102;14/01/2020;146570
1103;1103;30/04/2020;235000
1104;1104;18/05/2020;164290
1105;1105;09/01/2020;188000
1106;1106;02/03/2020;146500
1107;1107;17/03/2020;126500
1108;1108;09/01/2020;96300
1109;1109;09/01/2020;142950
1110;1110;09/01/2020;272825
1111;1111;09/01/2020;138100
1112;1112;09/01/2020;102500
1113;1113;09/01/2020;158500
1114;1114;09/01/2020;83980
1115;1115;09/01/2020;348000
1116;1116;09/01/2020;351000
1117;1117;08/06/2020;135000
1118;1118;09/01/2020;207600
1119;1119;09/01/2020;196000
1120;1120;09/01/2020;259600
1121;1121;31/01/2020;213500
1122;1122;09/01/2020;206400
1123;1123;09/01/2020;306200
1124;1124;09/01/2020;755000
1125;1125;09/01/2020;328000
1126;1126;09/01/2020;70500
1127;1127;09/01/2020;75000
1128;1128;13/03/2020;118000
1129;1129;29/05/2020;81000
1130;1130;09/01/2020;87450
1131;1131;17/01/2020;83750
1132;1132;10/03/2020;87600
1133;1133;15/04/2020;150975
1134;1134;11/06/2020;80000
1135;1135;09/01/2020;175200
1136;1136;09/01/2020;97500
1137;1137;09/01/2020;166900
1138;1138;09/01/2020;188035
1139;1139;09/01/2020;121000
1140;1140;09/01/2020;156500
1141;1141;09/01/2020;362000
1142;1142;09/01/2020;149150
1143;1143;09/01/2020;212700
1144;1144;09/01/2020;330500
1145;1145;09/01/2020;167000
1146;1146;09/01/2020;41000
1147;1147;09/01/2020;115125
1148;1148;09/01/2020;95760
1149;1149;09/01/2020;83640
1150;1150;09/01/2020;60000
1151;1151;09/01/2020;144300
1152;1152;09/01/2020;80200
1153;1153;09/01/2020;106000
1154;1154;20/02/2020;99000
1155;1155;09/01/2020;135000
1156;1156;09/01/2020;199688
1157;1157;09/01/2020;696290
1158;1158;09/01/2020;151598
1159;1159;09/01/2020;86511
1160;1160;09/01/2020;279050
1161;1161;09/01/2020;232300
1162;1162;09/01/2020;125120
1163;1163;09/01/2020;191115
1164;1164;09/01/2020;59000
1165;1165;09/01/2020;107000
1166;1166;09/01/2020;370000
1167;1167;09/01/2020;65500
1168;1168;09/01/2020;46000
1169;1169;09/01/2020;306500
1170;1170;09/01/2020;749760
1171;1171;09/01/2020;175000
1172;1172;09/01/2020;250000
1173;1173;09/01/2020;72000
1174;1174;09/01/2020;127000
1175;1175;09/01/2020;95000
1176;1176;09/01/2020;132000
1177;1177;09/01/2020;30500
1178;1178;09/01/2020;340055
1179;1179;09/01/2020;453250
1180;1180;09/01/2020;257800
1181;1181;09/01/2020;227600
1182;1182;09/01/2020;257200
1183;1183;09/01/2020;163000
1184;1184;09/01/2020;121850
1185;1185;09/01/2020;124650
1186;1186;09/01/2020;115000
1187;1187;09/01/2020;132400
1188;1188;09/01/2020;78000
1189;1189;09/01/2020;49000
1190;1190;09/01/2020;741500
1191;1191;09/01/2020;380000
1192;1192;15/05/2020;1300000
1193;1193;09/01/2020;1011500
1194;1194;07/02/2020;620000
1195;1195;09/01/2020;261500
1196;1196;09/01/2020;485625
1197;1197;15/04/2020;801734
1198;1198;10/06/2020;790000
1199;1199;09/01/2020;648400
1200;1200;09/01/2020;887000
1201;1201;09/01/2020;920000
1202;1202;09/01/2020;505000
1203;1203;09/01/2020;252500
1204;1204;09/01/2020;712400
1205;1205;09/01/2020;370000
1206;1206;09/01/2020;401480
1207;1207;09/01/2020;385950
1208;1208;09/01/2020;256000
1209;1209;09/01/2020;1702800
1210;1210;09/01/2020;975000
1211;1211;09/01/2020;758050
1212;1212;09/01/2020;1042470
1213;1213;09/01/2020;292300
1214;1214;09/01/2020;175800
1215;1215;09/01/2020;281430
1216;1216;09/01/2020;450700
1217;1217;09/01/2020;752400
1218;1218;09/01/2020;168500
1219;1219;09/01/2020;773550
1220;1220;07/02/2020;705000
1221;1221;09/01/2020;370500
1222;1222;09/01/2020;812000
1223;1223;09/01/2020;96000
1224;1224;09/01/2020;140400
1225;1225;19/02/2020;203000
1226;1226;09/01/2020;162800
1227;1227;09/01/2020;384521
1228;1228;09/01/2020;75000
1229;1229;04/03/2020;590000
1230;1230;11/05/2020;259300
1231;1231;09/01/2020;94000
1232;1232;09/01/2020;48374
1233;1233;09/01/2020;120000
1234;1234;09/01/2020;285000
1235;1235;09/01/2020;208900
1236;1236;09/01/2020;75000
1237;1237;09/01/2020;104000
1238;1238;09/01/2020;135000
1239;1239;09/01/2020;189500
1240;1240;15/06/2020;112000
1241;1241;09/01/2020;107000
1242;1242;09/01/2020;215000
1243;1243;09/01/2020;91000
1244;1244;09/01/2020;158906
1245;1245;21/01/2020;102225
1246;1246;21/01/2020;100225
1247;1247;03/03/2020;164500
1248;1248;05/06/2020;140000
1249;1249;05/06/2020;180500
1250;1250;09/01/2020;357500
1251;1251;09/01/2020;222000
1252;1252;09/01/2020;79000
1253;1253;24/04/2020;84500
1254;1254;09/01/2020;434000
1255;1255;09/01/2020;250000
1256;1256;29/05/2020;238500
1257;1257;09/01/2020;291000
1258;1258;09/01/2020;80000
1259;1259;09/01/2020;358800
1260;1260;09/01/2020;240000
1261;1261;09/01/2020;290000
1262;1262;09/01/2020;83600
1263;1263;09/01/2020;136950
1264;1264;09/01/2020;200000
1265;1265;09/01/2020;160000
1266;1266;27/01/2020;225000
1267;1267;20/02/2020;210000
1268;1268;09/01/2020;81320
1269;1269;20/05/2020;158889
1270;1270;09/01/2020;81000
1271;1271;30/01/2020;88650
1272;1272;09/01/2020;490530
1273;1273;09/01/2020;364100
1274;1274;09/01/2020;138000
1275;1275;09/01/2020;116000
1276;1276;09/01/2020;136000
1277;1277;09/01/2020;149000
1278;1278;09/01/2020;127000
1279;1279;09/01/2020;181000
1280;1280;09/01/2020;50400
1281;1281;09/01/2020;122000
1282;1282;09/01/2020;165000
1283;1283;09/01/2020;126000
1284;1284;09/01/2020;130220
1285;1285;09/01/2020;90000
1286;1286;09/01/2020;182000
1287;1287;09/01/2020;160000
1288;1288;09/01/2020;890000
1289;1289;09/01/2020;441000
1290;1290;09/01/2020;498000
1291;1291;09/01/2020;210000
1292;1292;09/01/2020;360600
1293;1293;09/01/2020;625722
1294;1294;09/01/2020;156300
1295;1295;09/01/2020;348900
1296;1296;09/01/2020;295050
1297;1297;09/01/2020;272215
1298;1298;09/01/2020;255000
1299;1299;27/05/2020;60600
1300;1300;09/01/2020;280000
1301;1301;09/01/2020;142000
1302;1302;09/01/2020;206000
1303;1303;09/01/2020;270000
1304;1304;16/06/2020;314000
1305;1305;09/01/2020;212000
1306;1306;09/01/2020;319000
1307;1307;09/01/2020;604580
1308;1308;09/01/2020;362637
1309;1309;09/01/2020;271000
1310;1310;09/01/2020;1072500
1311;1311;09/01/2020;583500
1312;1312;09/01/2020;653700
1313;1313;09/01/2020;261200
1314;1314;09/01/2020;694000
1315;1315;09/01/2020;589000
1316;1316;09/01/2020;164500
1317;1317;09/01/2020;263540
1318;1318;09/01/2020;90000
1319;1319;09/01/2020;147000
1320;1320;09/01/2020;190000
1321;1321;09/01/2020;205000
1322;1322;09/01/2020;298000
1323;1323;09/01/2020;408000
1324;1324;09/01/2020;137000
1325;1325;09/01/2020;175000
1326;1326;09/01/2020;127000
1327;1327;09/01/2020;580000
1328;1328;09/01/2020;113000
1329;1329;09/01/2020;124000
1330;1330;09/01/2020;222500
1331;1331;09/01/2020;243750
1332;1332;09/01/2020;76000
1333;1333;09/01/2020;298760
1334;1334;09/01/2020;224000
1335;1335;09/01/2020;300000
1336;1336;28/01/2020;340000
1337;1337;09/01/2020;140600
1338;1338;09/01/2020;163000
1339;1339;09/01/2020;297000
1340;1340;09/01/2020;209000
1341;1341;27/05/2020;159000
1342;1342;09/01/2020;317000
1343;1343;09/01/2020;286350
1344;1344;09/01/2020;210000
1345;1345;09/01/2020;150000
1346;1346;16/01/2020;165000
1347;1347;09/01/2020;185000
1348;1348;09/01/2020;193000
1349;1349;28/01/2020;148500
1350;1350;09/01/2020;208000
1351;1351;09/01/2020;40000
1352;1352;10/01/2020;203400
1353;1353;10/01/2020;68100
1354;1354;10/01/2020;290000
1355;1355;10/01/2020;38550
1356;1356;10/01/2020;169600
1357;1357;10/01/2020;86000
1358;1358;06/05/2020;150000
1359;1359;10/01/2020;245000
1360;1360;10/01/2020;780000
1361;1361;10/01/2020;185000
1362;1362;10/01/2020;537700
1363;1363;10/01/2020;421420
1364;1364;05/06/2020;390000
1365;1365;10/01/2020;262089
1366;1366;10/01/2020;228500
1367;1367;10/01/2020;414000
1368;1368;10/01/2020;158525
1369;1369;10/01/2020;171600
1370;1370;10/01/2020;172020
1371;1371;10/01/2020;257161
1372;1372;10/01/2020;175500
1373;1373;21/01/2020;80000
1374;1374;12/03/2020;65000
1375;1375;10/01/2020;117000
1376;1376;10/01/2020;97000
1377;1377;10/01/2020;116000
1378;1378;10/01/2020;485000
1379;1379;10/01/2020;40000
1380;1380;10/01/2020;100500
1381;1381;10/01/2020;125000
1382;1382;10/01/2020;134000
1383;1383;10/01/2020;56500
1384;1384;10/01/2020;66000
1385;1385;10/01/2020;68000
1386;1386;10/01/2020;113500
1387;1387;10/01/2020;80000
1388;1388;10/01/2020;365000
1389;1389;10/01/2020;432000
1390;1390;10/01/2020;91000
1391;1391;10/01/2020;147000
1392;1392;10/01/2020;114500
1393;1393;10/01/2020;78000
1394;1394;10/01/2020;53000
1395;1395;10/01/2020;201400
1396;1396;10/01/2020;124600
1397;1397;10/01/2020;94000
1398;1398;10/01/2020;247700
1399;1399;10/01/2020;121000
1400;1400;20/03/2020;90000
1401;1401;10/01/2020;157000
1402;1402;10/01/2020;285000
1403;1403;10/01/2020;129000
1404;1404;10/01/2020;149000
1405;1405;09/06/2020;156000
1406;1406;10/01/2020;33000
1407;1407;10/01/2020;105000
1408;1408;10/01/2020;192000
1409;1409;17/02/2020;87000
1410;1410;10/01/2020;138000
1411;1411;10/01/2020;79000
1412;1412;07/05/2020;90000
1413;1413;10/01/2020;234000
1414;1414;10/01/2020;118000
1415;1415;10/01/2020;116200
1416;1416;10/01/2020;111000
1417;1417;10/01/2020;74990
1418;1418;10/01/2020;307155
1419;1419;10/01/2020;185550
1420;1420;10/01/2020;63500
1421;1421;10/01/2020;141900
1422;1422;10/01/2020;260850
1423;1423;10/01/2020;139750
1424;1424;10/01/2020;38000
1425;1425;10/01/2020;75600
1426;1426;10/01/2020;85000
1427;1427;10/01/2020;71155
1428;1428;10/01/2020;102500
1429;1429;26/05/2020;147000
1430;1430;10/01/2020;156000
1431;1431;20/02/2020;388500
1432;1432;10/01/2020;238350
1433;1433;10/01/2020;212400
1434;1434;10/01/2020;318850
1435;1435;10/01/2020;326050
1436;1436;10/01/2020;254500
1437;1437;10/01/2020;60089
1438;1438;12/05/2020;72000
1439;1439;14/05/2020;93000
1440;1440;10/01/2020;53000
1441;1441;10/01/2020;237500
1442;1442;10/01/2020;113000
1443;1443;10/01/2020;243000
1444;1444;10/01/2020;165300
1445;1445;10/01/2020;109720
1446;1446;14/01/2020;123448
1447;1447;31/01/2020;118291
1448;1448;14/02/2020;105284
1449;1449;14/02/2020;102276
1450;1450;17/02/2020;106236
1451;1451;09/03/2020;120692
1452;1452;13/03/2020;118808
1453;1453;10/04/2020;120420
1454;1454;12/05/2020;227127
1455;1455;13/05/2020;116416
1456;1456;10/01/2020;118200
1457;1457;10/01/2020;86500
1458;1458;07/05/2020;52900
1459;1459;10/01/2020;85370
1460;1460;10/01/2020;98000
1461;1461;10/01/2020;77000
1462;1462;10/01/2020;85650
1463;1463;10/01/2020;86650
1464;1464;10/01/2020;83000
1465;1465;10/01/2020;75800
1466;1466;10/01/2020;9000
1467;1467;10/01/2020;295245
1468;1468;10/01/2020;130000
1469;1469;10/01/2020;121800
1470;1470;10/01/2020;164000
1471;1471;10/01/2020;141000
1472;1472;10/01/2020;503700
1473;1473;10/01/2020;169600
1474;1474;17/01/2020;152000
1475;1475;18/02/2020;189600
1476;1476;10/01/2020;142500
1477;1477;14/01/2020;235000
1478;1478;10/01/2020;204000
1479;1479;10/01/2020;139000
1480;1480;10/01/2020;213000
1481;1481;10/01/2020;71100
1482;1482;10/01/2020;125000
1483;1483;10/01/2020;160490
1484;1484;10/01/2020;114600
1485;1485;10/01/2020;72480
1486;1486;29/01/2020;43000
1487;1487;10/01/2020;98000
1488;1488;10/01/2020;270000
1489;1489;10/01/2020;106400
1490;1490;10/01/2020;30000
1491;1491;10/01/2020;101000
1492;1492;10/01/2020;230000
1493;1493;10/01/2020;133465
1494;1494;10/01/2020;190000
1495;1495;10/01/2020;155500
1496;1496;10/01/2020;78000
1497;1497;10/01/2020;34000
1498;1498;10/01/2020;127000
1499;1499;10/01/2020;141150
1500;1500;10/01/2020;65550
1501;1501;10/01/2020;208000
1502;1502;10/01/2020;119800
1503;1503;10/01/2020;228000
1504;1504;10/01/2020;145100
1505;1505;10/01/2020;232500
1506;1506;10/01/2020;95000
1507;1507;10/01/2020;80000
1508;1508;10/01/2020;147800
1509;1509;10/01/2020;210000
1510;1510;10/01/2020;75800
1511;1511;10/01/2020;52000
1512;1512;10/01/2020;72000
1513;1513;10/01/2020;63000
1514;1514;10/01/2020;39000
1515;1515;10/01/2020;232400
1516;1516;10/01/2020;111000
1517;1517;10/01/2020;182480
1518;1518;10/01/2020;57000
1519;1519;22/05/2020;73100
1520;1520;10/01/2020;290000
1521;1521;10/01/2020;360000
1522;1522;10/01/2020;100000
1523;1523;19/02/2020;181400
1524;1524;20/02/2020;122300
1525;1525;17/04/2020;109000
1526;1526;23/04/2020;123000
1527;1527;10/01/2020;102000
1528;1528;10/01/2020;234000
1529;1529;10/01/2020;286000
1530;1530;10/01/2020;53500
1531;1531;10/01/2020;265700
1532;1532;10/01/2020;146600
1533;1533;10/01/2020;124000
1534;1534;10/01/2020;115000
1535;1535;10/01/2020;90000
1536;1536;10/01/2020;117000
1537;1537;10/01/2020;96000
1538;1538;02/03/2020;102050
1539;1539;10/01/2020;65000
1540;1540;25/05/2020;85000
1541;1541;10/01/2020;194200
1542;1542;10/01/2020;38000
1543;1543;10/01/2020;106400
1544;1544;10/01/2020;50000
1545;1545;10/01/2020;275500
1546;1546;10/01/2020;86000
1547;1547;10/01/2020;201400
1548;1548;27/01/2020;164000
1549;1549;10/01/2020;139000
1550;1550;10/01/2020;328800
1551;1551;10/01/2020;203000
1552;1552;10/01/2020;338000
1553;1553;10/01/2020;246150
1554;1554;10/01/2020;229892
1555;1555;10/01/2020;273000
1556;1556;10/01/2020;390600
1557;1557;10/01/2020;406000
1558;1558;10/01/2020;230800
1559;1559;10/01/2020;219000
1560;1560;10/01/2020;21000
1561;1561;10/01/2020;49500
1562;1562;10/01/2020;60500
1563;1563;10/01/2020;77500
1564;1564;30/04/2020;93300
1565;1565;10/01/2020;549820
1566;1566;10/01/2020;607620
1567;1567;10/01/2020;266660
1568;1568;10/01/2020;149000
1569;1569;10/01/2020;140000
1570;1570;10/01/2020;110000
1571;1571;10/01/2020;69300
1572;1572;10/01/2020;505000
1573;1573;10/01/2020;277800
1574;1574;10/01/2020;102500
1575;1575;10/01/2020;680000
1576;1576;10/01/2020;524300
1577;1577;10/01/2020;1016000
1578;1578;11/06/2020;1063000
1579;1579;10/01/2020;412700
1580;1580;10/01/2020;615000
1581;1581;10/01/2020;328500
1582;1582;10/01/2020;185000
1583;1583;10/01/2020;189000
1584;1584;10/01/2020;327000
1585;1585;10/01/2020;190000
1586;1586;10/01/2020;395000
1587;1587;10/01/2020;1320000
1588;1588;10/01/2020;1862000
1589;1589;10/01/2020;686000
1590;1590;01/06/2020;432000
1591;1591;10/01/2020;1530000
1592;1592;10/01/2020;331620
1593;1593;10/01/2020;519000
1594;1594;10/01/2020;672350
1595;1595;10/01/2020;940000
1596;1596;10/01/2020;549810
1597;1597;10/01/2020;626770
1598;1598;10/01/2020;189640
1599;1599;10/01/2020;207000
1600;1600;10/01/2020;733500
1601;1601;10/01/2020;818500
1602;1602;11/03/2020;485000
1603;1603;10/01/2020;179000
1604;1604;10/01/2020;547500
1605;1605;10/01/2020;874000
1606;1606;10/01/2020;468235
1607;1607;10/01/2020;369000
1608;1608;05/03/2020;310000
1609;1609;10/01/2020;223900
1610;1610;10/01/2020;245000
1611;1611;10/01/2020;935000
1612;1612;10/01/2020;317000
1613;1613;14/01/2020;353760
1614;1614;30/01/2020;320000
1615;1615;10/01/2020;480000
1616;1616;10/01/2020;705800
1617;1617;10/01/2020;209000
1618;1618;10/01/2020;288000
1619;1619;10/01/2020;649000
1620;1620;10/01/2020;879000
1621;1621;10/01/2020;445000
1622;1622;05/03/2020;392100
1623;1623;10/01/2020;631800
1624;1624;12/03/2020;524750
1625;1625;10/01/2020;845000
1626;1626;10/01/2020;136100
1627;1627;10/01/2020;348670
1628;1628;10/01/2020;123000
1629;1629;10/01/2020;482000
1630;1630;10/01/2020;278846
1631;1631;10/01/2020;953700
1632;1632;10/01/2020;247000
1633;1633;10/01/2020;259000
1634;1634;10/01/2020;523450
1635;1635;10/01/2020;293500
1636;1636;10/01/2020;238315
1637;1637;10/01/2020;289740
1638;1638;31/01/2020;335488
1639;1639;28/05/2020;345000
