idBien;surfaceCarrez;codeTypeLocal;surfaceReelle;nbrePiecePrincipale;idAdresse;idBien_fusionne
606;68,12;2;68;3;495;495-K-310-17
607;20,5;2;25;1;496;496-AS-104-23
608;26,72;2;28;1;497;497-F-86-1617
609;41,7;2;39;2;498;498-AC-130-140
610;42,41;2;39;2;498;498-AC-130-258
611;63,77;2;63;3;499;499-AC-566-32008
612;106,17;2;93;5;499;499-AC-566-32024
613;67,85;2;66;3;499;499-AC-566-32045
614;44,04;2;52;3;500;500-F-31-29
615;49,33;2;50;2;500;500-F-31-25
616;28,5;2;28;1;501;501-L-207-30
617;94,35;1;81;5;502;502-AL-48-270
618;77,15;2;77;4;503;503-AR-253-25
619;72,75;2;72;4;504;504-AR-4-6
620;304,8;1;300;9;505;505-Z-4-1
621;82,21;1;86;4;506;506-AE-139-97
622;40,04;2;39;2;507;507-AP-178-1
623;77,41;2;82;4;508;508-A-199-17
624;146,82;2;150;5;509;509-X-168-7
625;93,83;2;98;3;509;509-X-168-49
626;41,75;2;45;3;510;510-AD-802-1
627;56,91;2;61;3;511;511-AS-455-315
628;69,31;2;70;3;512;512-AN-311-62
629;80,28;2;94;4;513;513-BK-159-729
630;95,69;2;97;4;513;513-BK-159-18
631;77,7;1;78;4;514;514-AN-366-27
632;67,8;1;67;3;514;514-AN-366-14
633;78;1;78;4;514;514-AN-366-29
634;108,65;2;91;4;515;515-AE-440-31
635;86,8;2;90;3;516;516-A-719-3
636;52,58;2;52;2;517;517-BH-79-11
637;34,9;2;38;1;518;518-AT-477-61
638;22,19;2;22;1;518;518-AT-477-47
639;34,46;2;33;2;518;518-AT-477-72
640;22,47;2;23;2;519;519-BP-54-9
641;39,33;2;41;2;519;519-BP-54-7
642;47,42;2;47;2;520;520-AE-295-79
643;66,12;2;67;1;521;521-BH-55-38
644;67,99;2;70;2;522;522-CM-96-148
645;59,74;2;62;3;523;523-D-5593-8
646;46,66;2;46;2;524;524-AK-10-310
647;42,84;2;42;2;525;525-BK-553-18
648;22,71;2;25;1;526;526-A-571-15
649;59,05;2;62;3;527;527-A-972-2
650;85,93;2;86;5;528;528-AV-491-203
651;69,46;2;71;4;528;528-AV-491-204
652;28,52;2;29;2;529;529-C-927-134
653;27,76;2;48;1;530;530-AB-15-19
654;21,51;2;22;2;531;531-BH-96-233
655;50,43;2;35;2;532;532-BZ-28-61
656;33,29;2;38;2;532;532-BZ-28-68
657;64,3;2;65;3;533;533-AL-27-74
658;53,66;2;54;3;534;534-806-B-17-13
659;20,37;2;24;1;535;535-806-C-167-6
660;35,27;2;35;1;536;536-810-B-131-13
661;55,7;2;53;3;537;537-815-N-102-197
662;33,46;2;27;0;538;538-817-H-20-26
663;22,8;2;21;2;539;539-835-A-99-11
664;51,43;2;51;1;540;540-839-C-86-4
665;20,45;2;20;1;541;541-840-I-117-100
666;50,32;2;50;2;541;541-840-I-117-112
667;17,1;2;18;1;542;542-843-H-38-485
668;69,32;2;69;3;542;542-843-H-38-663
669;103,14;2;96;4;543;543-844-C-4-292
670;92,88;2;96;4;543;543-844-C-4-189
671;31;2;31;1;543;543-844-C-4-207
672;68,81;2;68;3;544;544-851-H-138-119
673;76,15;2;77;5;545;545-853-C-48-19
674;63,59;2;68;4;545;545-853-C-20-33
675;58,58;2;58;3;545;545-853-C-47-50
676;48,14;2;50;2;546;546-858-K-78-31
677;27,3;2;30;1;547;547-860-K-153-42
678;67,2;2;68;4;548;548-886-N-49-104
679;67;2;68;4;548;548-886-N-49-126
680;36,23;2;36;2;549;549-AR-90-819
681;31,01;2;31;2;549;549-AR-90-1021
682;36,02;2;36;2;549;549-AR-90-600
683;31,5;2;32;2;549;549-AR-90-790
684;27;2;25;1;550;550-BI-691-2
685;36,08;2;35;2;551;551-CH-241-34
686;32;2;32;1;552;552-AD-635-5
687;66,81;2;80;4;553;553-B-1457-22
688;73,65;2;75;4;554;554-BH-167-10
689;40,43;2;43;2;555;555-AB-226-23
690;32,2;2;34;2;556;556-AI-140-2
691;65,63;2;65;3;557;557-AX-45-7
692;58,87;2;58;3;558;558-AM-133-292
693;59,43;2;58;3;558;558-AM-133-14
694;42,47;2;43;2;559;559-EY-270-9
695;34,87;2;37;1;559;559-EY-270-10
696;31,34;2;37;1;559;559-EY-270-17
697;104,56;1;104;5;560;560-B-2890-23
698;78,83;2;80;3;561;561-CD-54-42
699;52,13;2;52;2;561;561-CD-53-12
700;68,06;2;85;3;562;562-826-AD-143-11
701;42;1;42;2;563;563-AB-148-48
702;57,44;1;56;3;563;563-AB-148-39
703;51,43;2;47;2;564;564-DB-62-4
704;58,22;2;60;3;565;565-A-1551-51
705;86,01;1;80;4;566;566-AO-345-20
706;59,74;2;60;3;567;567-BO-171-11
707;21,55;2;22;1;568;568-AT-120-928
708;70,47;2;68;4;568;568-AT-120-2
709;21,74;2;22;1;568;568-AT-120-929
710;73,25;2;68;4;568;568-AT-120-274
711;52,66;2;52;3;569;569-CO-521-241
712;64,7;2;61;4;569;569-CO-521-144
713;42,18;2;40;2;569;569-CO-521-124
714;75,3;2;75;5;569;569-CO-521-158
715;62,48;2;62;4;569;569-CO-521-288
716;42,44;2;42;2;569;569-CO-521-211
717;62,56;2;62;4;569;569-CO-521-362
718;36,69;2;31;2;570;570-BE-469-1
719;44,09;2;44;2;571;571-AO-835-2
720;22,13;2;21;1;572;572-BR-51-424
721;51,26;2;53;2;573;573-CR-47-10
722;18;2;19;0;574;574-CI-158-8
723;73,12;2;68;3;575;575-CN-69-33
724;68,83;2;69;3;575;575-CN-69-27
725;35,6;2;35;2;576;576-AB-75-470
726;132,05;2;141;4;577;577-AH-197-45
727;74,5;2;75;3;578;578-AI-141-12
728;42,06;2;42;2;579;579-AO-339-78
729;23,57;2;23;2;580;580-B-924-219
730;28,6;2;28;3;580;580-B-924-236
731;23,53;2;24;1;581;581-AL-354-3
732;88,35;2;89;4;582;582-AI-1420-121
733;74,57;2;74;3;583;583-AE-6-133
734;47,9;2;48;2;584;584-HM-195-5
735;69,11;2;67;4;585;585-HS-84-22
736;24,04;2;24;1;586;586-AH-1-122
737;103,79;2;94;5;587;587-CM-111-178
738;61,06;2;60;3;588;588-CR-241-10
739;69,81;2;69;4;589;589-AW-11-353
740;140;2;110;3;590;590-AE-621-3
741;77,18;2;76;3;591;591-BY-827-688
742;82,6;2;77;4;592;592-HI-23-4721
743;53,6;2;50;2;593;593-DE-106-4
744;57;2;56;3;594;594-ZW-572-12
745;74,15;2;75;3;595;595-BI-265-5
746;92,5;2;95;4;596;596-DK-238-301
747;67,77;2;65;3;597;597-AE-627-11
748;52,26;2;52;3;598;598-AB-173-1
749;58,27;2;57;3;599;599-AM-36-37
750;133,89;2;134;5;600;600-HK-304-21
751;32,69;2;33;1;601;601-AK-193-192
752;21,92;2;32;1;602;602-Y-85-5
753;71,74;2;70;4;603;603-AR-296-1
754;30,62;2;31;2;604;604-AK-34-11
755;64,3;2;64;3;605;605-C-433-5
756;102,76;2;102;6;606;606-C-417-239
757;69,01;2;67;4;606;606-C-417-216
758;53,05;2;52;2;607;607-AC-272-102
759;38,12;2;37;2;608;608-AK-284-54
760;46,65;2;46;2;609;609-AK-324-17
761;72;2;71;3;610;610-AM-96-152
762;29,02;2;31;1;611;611-AD-28-5
763;143,12;2;139;3;612;612-AH-31-12
764;17,94;2;21;1;613;613-167-A-1200-115
765;42,3;2;39;2;614;614-D-2226-15
766;46,28;2;46;2;615;615-AC-836-53
767;33,66;2;37;2;616;616-D-5238-250
768;85,61;2;90;4;617;617-AP-15-29
769;50,04;2;48;3;618;618-BY-33-15
770;39,86;2;35;2;619;619-AU-44-70
771;31,65;2;37;1;620;620-BM-36-65
772;62,72;2;50;3;621;621-AE-66-105
773;72,91;2;75;4;621;621-AE-66-77
774;30,81;2;32;2;622;622-DK-1-347
775;40,8;2;41;1;623;623-AG-26-128
776;55,23;2;85;3;624;624-AH-42-14
777;71,59;2;71;4;625;625-AN-120-50
778;60,22;2;60;3;626;626-ZL-77-78
779;23,62;2;23;1;627;627-AK-78-1
780;79,74;2;75;4;628;628-AB-444-221
781;66,22;2;61;3;628;628-AB-444-24
782;156,5;1;156;6;629;629-AK-73-2
783;84,28;2;90;2;630;630-AI-481-3
784;15,86;2;15;1;631;631-AX-235-8
785;87,49;2;64;3;632;632-BA-195-4
786;35,55;2;38;2;633;633-AH-16-6
787;121,99;2;118;4;634;634-DC-27-102
788;56,15;2;61;3;635;635-AS-330-2
789;81,5;2;84;4;636;636-BO-234-3
790;97,04;2;50;2;637;637-BX-194-1
791;65,4;2;69;3;638;638-CH-133-13
792;73,78;2;74;4;639;639-AD-2-14
793;34,48;2;34;2;640;640-AI-164-150
794;63,54;2;59;3;641;641-AS-281-32
795;25,35;2;29;1;642;642-AB-148-223
796;19,5;2;24;1;643;643-AV-28-24
797;61,23;2;63;3;644;644-P-117-17
798;16,98;2;17;1;645;645-K-192-1154
799;59,72;2;59;3;646;646-B-332-228
800;33,58;2;34;2;647;647-Y-176-10
801;53,1;2;54;3;648;648-BE-407-2
802;67;2;67;3;649;649-AE-164-15
803;52,05;2;50;3;650;650-U-220-1
804;46,6;2;35;2;651;651-D-72-3
805;41,64;2;41;3;652;652-EQ-55-3
806;35,76;2;28;2;653;653-M-68-28
807;36,15;2;37;2;654;654-A-155-4
808;37,23;2;36;2;655;655-AN-402-4
809;115,26;2;98;4;656;656-AH-433-5
810;130,8;2;130;6;657;657-AK-563-146
811;58,71;2;60;2;658;658-AX-8-304
812;76,16;2;77;3;659;659-BI-90-141
813;34,21;2;35;1;659;659-BI-90-140
814;83,21;2;96;4;660;660-BW-94-51
815;29,07;2;25;1;661;661-AL-431-505
816;90,45;2;105;4;662;662-BC-253-173
817;20,64;2;16;1;662;662-BC-253-158
818;103,92;2;120;5;663;663-BD-38-6
819;69;2;36;3;664;664-LS-95-4
820;47,5;2;62;3;665;665-LX-575-14
821;52,8;2;42;1;666;666-MP-280-31
822;63,15;2;75;3;667;667-AE-418-16
823;66,02;2;65;3;668;668-BD-121-135
824;35,76;2;33;3;669;669-BP-453-156
825;26,71;2;27;1;670;670-AR-118-725
826;35,63;2;39;2;671;671-AE-299-2
827;32,34;2;33;2;672;672-BV-95-10
828;37,12;2;36;2;673;673-E-887-10
829;32,53;2;45;3;674;674-AT-24-125
830;24,61;1;30;2;675;675-DR-13-71
831;111,96;2;109;4;676;676-AC-301-17
832;34,34;2;34;1;677;677-AR-209-25
833;33,08;2;44;2;678;678-AZ-144-1
834;28,34;2;28;2;679;679-AV-368-49
835;38,54;2;40;2;680;680-804-A-3-25
836;20,2;2;21;1;681;681-808-D-329-56
837;29,86;2;30;2;682;682-818-E-78-127
838;27,65;2;30;1;683;683-819-H-180-11
839;68,45;2;68;3;684;684-855-H-241-49
840;62,8;2;63;3;684;684-855-H-241-194
841;68,89;2;70;3;685;685-860-E-50-25
842;65,72;2;65;4;686;686-875-Z-44-332
843;55,95;2;48;3;686;686-875-Z-44-205
844;56,27;2;57;3;686;686-875-Z-44-319
845;125,85;2;106;2;687;687-897-E-111-2
846;41,07;2;39;2;688;688-AD-929-101
847;30,84;2;30;1;689;689-CW-406-256
848;46,66;2;30;2;689;689-CW-406-255
849;53,11;2;53;3;690;690-BV-108-47
850;84,69;2;81;5;691;691-BW-500-185
851;87,16;2;89;4;692;692-Q-619-8
852;75,83;2;81;3;692;692-Q-619-2
853;37,78;2;38;2;693;693-A-1184-14
854;45,23;2;47;3;694;694-G-1079-2
855;26,4;2;27;2;695;695-CE-6-29
856;18,2;2;22;1;695;695-CE-6-73
857;31,12;2;31;1;696;696-AH-3-9
858;52;2;64;3;697;697-BD-82-22
859;18,52;2;39;1;698;698-LB-110-9
860;47,34;2;46;2;699;699-AL-163-7
861;67,07;2;67;3;699;699-AL-163-21
862;103,36;1;81;4;700;700-AR-1-14
863;66,02;1;66;3;701;701-BD-10-32
864;43,69;2;44;2;702;702-BD-499-17
865;62,84;2;63;3;703;703-BH-231-207
866;29,6;1;35;3;704;704-BL-39-96
867;62,91;2;62;3;705;705-AB-464-24
868;57,03;2;58;3;706;706-BM-59-103
869;88,21;2;87;4;707;707-DM-91-148
870;83,63;2;83;4;708;708-AB-237-35
871;47,67;2;47;2;709;709-BH-292-41
872;70,21;2;81;4;710;710-AN-155-10
873;94;2;120;4;711;711-AC-518-2
874;60,65;2;63;3;712;712-AM-778-218
875;51,17;2;52;3;713;713-AK-458-1
876;29,94;2;35;1;714;714-AD-754-2
877;45,95;1;45;2;715;715-E-1864-1
878;23,84;2;24;1;716;716-AZ-1410-125
879;24,2;2;24;1;716;716-AZ-1410-222
880;116,72;1;109;4;717;717-BK-281-123
881;16,24;2;83;4;718;718-BI-208-11
882;73,01;1;86;3;719;719-AR-891-1621
883;28,65;2;29;1;720;720-HK-23-38
884;22,85;2;22;1;720;720-HK-23-31
885;69,08;2;70;3;721;721-BD-258-12
886;25,53;2;26;1;722;722-AZ-283-107
887;38,35;2;39;2;723;723-AM-273-18
888;47,6;2;157;4;724;724-AB-283-11
889;36,13;2;32;2;725;725-BM-84-1
890;39,56;2;39;2;726;726-AP-1281-8
891;61,47;2;62;3;727;727-AI-497-110
892;76,09;2;78;3;728;728-NC-242-110
893;65,48;2;67;3;729;729-BE-8-15
894;68,77;2;68;4;730;730-AK-816-1208
895;60,09;2;69;4;731;731-AO-236-24
896;36,96;2;63;3;732;732-C-286-1
897;58,5;2;58;3;733;733-AM-485-24
898;22,98;2;25;1;734;734-BE-375-5
899;22,64;2;23;1;734;734-BE-375-6
900;57,07;2;72;2;735;735-AW-47-6
901;29,94;2;45;2;736;736-AL-635-3
902;83,05;2;83;3;737;737-AZ-497-1
903;100,55;2;102;5;738;738-AH-270-207
904;32,43;2;25;2;739;739-AY-68-32
905;14,02;2;13;1;739;739-AY-67-84
906;27,58;2;31;1;739;739-AY-67-109
907;27,5;2;29;1;740;740-BE-94-164
908;119,31;2;123;5;741;741-AO-2-139
909;43,01;2;42;2;742;742-AP-9-45
910;24,8;2;24;1;743;743-BP-66-28
911;16,58;2;17;1;744;744-DS-143-20
912;63,8;2;62;4;745;745-Z-388-17
913;63,12;2;61;2;746;746-B-4779-168
914;23,85;2;24;1;746;746-B-4779-134
915;45,83;2;45;2;747;747-O-312-6
916;18,96;2;22;2;748;748-AO-187-15
917;39,18;2;40;1;749;749-AG-42-17
918;22,61;2;21;1;750;750-AI-49-35
919;43,71;2;40;1;751;751-AQ-61-2
920;62,24;2;62;4;752;752-AD-11-25
921;41;2;44;2;753;753-AU-43-109
922;81,15;2;60;3;754;754-AK-71-31
923;117,1;2;117;5;755;755-AS-30-23
924;78,74;2;81;3;756;756-AV-52-6
925;52,84;2;55;3;757;757-AX-44-23
926;15,88;2;15;1;758;758-BZ-37-12
927;63,45;2;51;3;759;759-AR-53-110
928;42,01;2;51;3;760;760-BK-33-23
929;69,34;2;69;4;761;761-AT-8-20
930;49,84;2;50;4;762;762-BH-6-102
931;29,68;2;25;2;763;763-AV-12-22
932;84,8;2;38;2;764;764-AG-33-4
933;43,16;2;43;3;765;765-AH-34-6
934;41,66;2;43;3;766;766-CR-5-1
935;25,11;2;26;1;767;767-CX-44-322
936;51,43;2;55;3;768;768-BE-39-14
937;61,82;2;62;3;769;769-EQ-12-95
938;59,47;2;56;2;770;770-DK-41-16
939;82,7;2;80;4;771;771-CI-17-10
940;66,21;2;65;2;772;772-CL-93-3
941;23,1;2;31;2;773;773-CO-37-281
942;29,71;2;32;1;773;773-CO-37-14
943;60,96;2;58;3;774;774-DD-23-154
944;24,02;2;23;1;774;774-DD-23-112
945;113,66;2;157;1;775;775-DD-53-90
946;24,38;2;24;1;776;776-CV-2-22
947;23,5;2;23;1;776;776-CV-2-32
948;18,52;2;19;1;776;776-CV-2-11
949;19,74;2;21;1;776;776-CV-2-42
950;19,78;2;21;1;776;776-CV-2-3
951;32,05;2;34;2;777;777-CV-31-14
952;30,9;2;35;2;778;778-EA-88-6
953;11,6;2;12;1;779;779-CI-25-8
954;43,7;2;44;3;780;780-CW-47-12
955;44,51;2;44;2;781;781-BT-61-205
956;130,72;1;129;6;782;782-C-1328-2
957;47,32;2;47;2;783;783-A-689-205
958;76,99;2;78;4;784;784-AB-1-42
959;32,71;2;34;2;785;785-AL-56-210
960;42;2;42;2;786;786-AD-340-111
961;43,46;2;43;2;787;787-YA-138-45
962;43,88;2;43;2;787;787-YA-138-44
963;47,26;2;47;2;788;788-BI-255-5
964;70,09;2;70;3;789;789-AB-292-28
965;53,4;2;53;3;790;790-AB-28-8
966;34,16;2;34;1;791;791-AO-559-111
967;61,82;2;62;3;791;791-AO-559-108
968;75,76;2;74;4;792;792-AO-32-432
969;88,05;1;95;4;793;793-AZ-114-9
970;25,7;2;25;1;794;794-F-292-2
971;65,28;2;65;3;795;795-AX-273-40
972;60,09;1;60;2;796;796-BY-88-1
973;46,1;2;46;2;797;797-AI-170-6
974;45,71;2;46;2;798;798-AH-19-610
975;44,36;2;46;2;798;798-AH-19-681
976;44,43;2;46;2;798;798-AH-19-602
977;50,33;2;51;2;799;799-AZ-110-2285
978;94,08;2;102;5;800;800-AH-63-11
979;91,15;2;92;4;801;801-AO-732-14
980;29,56;2;30;2;802;802-228-DK-19-15
981;43,33;2;43;2;802;802-228-DK-19-13
982;26,38;2;26;1;803;803-DX-197-19
983;50;2;40;2;804;804-AT-441-3
984;66,23;2;72;3;805;805-H-9-1
985;22,3;2;23;1;806;806-AR-230-21
986;29,66;2;29;2;806;806-AR-230-22
987;39,99;2;40;2;807;807-AL-587-10007
988;66,25;2;66;3;808;808-AC-53-57
989;54,36;2;56;2;809;809-AX-8-18
990;62,98;2;62;3;810;810-CA-11-349
991;63,25;2;63;3;810;810-CA-11-59
992;64,5;2;62;3;810;810-CA-11-687
993;42,36;2;51;2;811;811-AL-461-2
994;41,31;2;44;2;811;811-AL-461-4
995;70,09;1;68;4;812;812-AB-215-2
996;22,23;2;23;1;813;813-BC-757-13
997;50,23;2;49;3;814;814-AA-180-1
998;77,06;1;78;4;815;815-BC-30-5
999;73,67;2;74;3;816;816-G-232-18
1000;66,48;2;65;3;817;817-R-184-9
1001;109,17;2;108;5;818;818-AG-31-219
1002;22,05;2;23;2;819;819-AP-84-2
1003;21,27;2;27;2;820;820-F-29-152
1004;20,44;2;21;1;821;821-I-30-377
1005;43,28;2;43;2;822;822-P-97-23
1006;59,53;2;58;2;823;823-C-193-229
1007;41,1;2;42;2;824;824-D-79-107
1008;38,53;2;39;2;825;825-S-76-1
1009;58,21;2;45;3;826;826-AX-94-20
1010;72,8;1;80;4;827;827-G-150-1
1011;63,9;2;64;3;828;828-B-450-38
1012;78,35;2;79;4;829;829-L-82-76
1013;102,14;2;101;4;830;830-T-29-316
1014;59;2;71;4;831;831-AL-232-33
1015;58,03;2;58;3;832;832-J-36-7
1016;20,8;2;20;1;833;833-BF-17-23
1017;21,37;2;21;1;834;834-CO-47-7
1018;28,86;2;27;1;835;835-I-36-101
1019;15,81;2;27;2;835;835-I-36-19
1020;34,1;2;35;1;836;836-S-46-3
1021;37,71;2;32;1;837;837-X-228-140
1022;22,21;2;26;1;838;838-AH-541-4
1023;50,86;2;36;1;839;839-BK-289-213
1024;66,73;2;66;2;840;840-I-45-103
1025;22,9;2;23;2;841;841-H-151-40
1026;36,9;2;36;2;842;842-L-5-12
1027;62,23;2;63;3;843;843-AI-103-16
1028;27,7;2;28;1;844;844-E-101-29
1029;63,08;2;64;4;845;845-A-1897-130
1030;68,06;2;68;3;846;846-AL-153-52
1031;24,55;2;18;1;847;847-C-103-6
1032;122,88;1;90;5;848;848-H-160-3
1033;80,36;2;75;5;849;849-B-136-12
1034;100,3;1;100;4;850;850-V-44-47
1035;100,96;2;100;4;851;851-BR-111-114
1036;67,24;2;67;3;852;852-AK-398-19
1037;68,87;2;67;3;852;852-AK-398-29
1038;63,03;2;63;3;853;853-AP-54-146
1039;65,39;2;65;3;853;853-AP-54-113
1040;59,44;2;60;3;854;854-AK-1-29
1041;59,34;2;70;3;855;855-DM-35-104
1042;58,03;2;60;3;855;855-DM-35-113
1043;45,88;2;49;3;856;856-A-157-1
1044;52,27;2;53;3;856;856-A-157-15
1045;93,89;2;93;5;857;857-BL-617-30
1046;44,15;2;44;2;857;857-BL-617-7
1047;18,84;2;18;1;858;858-DY-46-56
1048;18,94;2;18;1;858;858-DY-46-194
1049;18,44;2;18;1;858;858-DY-46-122
1050;35,62;2;50;2;859;859-AC-489-7
1051;103,19;1;96;5;860;860-BD-2-97
1052;72,63;2;70;3;861;861-AD-397-15
1053;92,54;2;91;5;862;862-AH-575-153
1054;29,67;1;121;0;863;863-AK-646-10
1055;84,85;1;88;5;864;864-BC-687-308
1056;42,66;2;37;2;865;865-E-820-74
1057;45,36;2;45;2;866;866-AM-11-110
1058;51,24;2;34;2;867;867-BL-494-7
1059;54,26;2;50;2;868;868-CO-394-2192
1060;37,05;2;36;1;868;868-CO-394-1896
1061;88,39;2;89;3;869;869-AC-31-137
1062;38;2;36;2;870;870-AH-249-18
1063;25,68;2;26;2;871;871-AK-352-3037
1064;34,94;2;35;1;872;872-BR-383-192
1065;13,69;2;15;1;873;873-IR-740-4
1066;68,35;2;70;3;874;874-KM-11-24
1067;45,5;2;41;2;875;875-AL-26-44
1068;24,85;2;25;2;876;876-BS-221-198
1069;26,48;2;25;1;877;877-CD-252-30
1070;31,21;1;31;2;878;878-BM-46-99
1071;34,41;2;34;1;879;879-AH-124-500
1072;76,45;2;75;4;879;879-AH-124-620
1073;31;2;26;1;879;879-AH-124-71
1074;64,23;2;64;3;880;880-AH-186-1063
1075;21,12;2;22;1;881;881-AD-222-1
1076;53,45;2;50;3;882;882-AM-149-75
1077;55;2;52;2;883;883-BK-104-1
1078;68,8;2;69;3;884;884-805-C-45-17
1079;84,67;2;74;3;885;885-808-A-16-6
1080;90,06;2;60;3;886;886-816-E-187-23
1081;49,13;2;42;2;887;887-819-E-104-4
1082;57,46;2;56;3;888;888-819-H-295-130
1083;23,07;2;28;1;889;889-828-K-76-3
1084;27,15;2;26;1;890;890-839-L-30-6
1085;22,23;2;22;1;891;891-844-K-271-281
1086;76,28;2;76;4;892;892-878-C-534-152
1087;76,56;2;76;4;892;892-878-C-534-164
1088;66;2;64;4;893;893-884-B-140-55
1089;107,3;2;94;5;894;894-884-L-410-1524
1090;78,01;2;70;3;894;894-884-L-410-339
1091;66,36;2;71;4;895;895-AI-718-6
1092;29,38;2;30;1;896;896-AI-861-163
1093;31,48;2;31;2;897;897-AM-170-52
1094;27;2;27;2;897;897-AM-170-56
1095;28,89;2;32;2;898;898-AC-51-10
1096;114,48;2;116;4;899;899-DY-40-99
1097;55,53;2;52;2;900;900-DM-152-3
1098;98,03;1;80;4;901;901-BO-268-15
1099;72;2;68;3;902;902-BH-253-174
1100;41,77;2;45;1;903;903-BX-235-13
1101;37,59;1;42;2;904;904-AH-294-10
1102;30,73;1;31;1;904;904-AH-294-37
1103;46,57;1;54;2;904;904-AH-294-12
1104;34,4;1;31;1;904;904-AH-294-24
1105;38,29;2;38;1;905;905-BA-10-57
1106;29,01;2;28;1;905;905-BA-10-208
1107;30,56;2;25;1;905;905-BA-10-71
1108;76,95;2;79;4;906;906-DE-225-110
1109;77,2;2;80;4;907;907-ET-99-291
1110;80,15;2;92;5;908;908-AY-1212-106
1111;38,29;2;33;2;909;909-828-AC-713-29
1112;42,56;2;42;2;910;910-833-AD-259-21
1113;59,36;2;60;3;911;911-836-AD-25-1212
1114;18,38;2;19;1;912;912-836-AV-176-115
1115;28,64;2;28;1;913;913-AZ-432-356
1116;20,05;2;22;2;914;914-CT-39-2
1117;22,67;2;22;1;914;914-CT-39-4
1118;41,9;2;36;2;915;915-HE-421-11
1119;22,8;2;25;1;916;916-PI-27-33
1120;82,42;2;76;4;917;917-YM-102-442
1121;79,7;2;76;4;917;917-YM-102-541
1122;48,17;1;48;3;918;918-YV-42-2
1123;88,19;1;83;4;919;919-CI-454-2
1124;95,46;2;85;3;920;920-LD-104-40
1125;83,34;2;85;4;921;921-DR-22-7
1126;20,4;2;20;1;922;922-AN-338-59
1127;36,2;2;36;2;923;923-AP-317-12
1128;62,3;2;62;3;923;923-AP-317-20
1129;41,58;2;42;2;923;923-AP-317-37
1130;59,04;2;63;4;924;924-AZ-77-490
1131;52,87;2;50;3;924;924-AZ-77-118
1132;43,13;2;43;2;924;924-AZ-77-1108
1133;73,85;2;78;5;924;924-AZ-77-851
1134;52,81;2;52;3;924;924-AZ-77-120
1135;44,38;2;48;2;925;925-D-238-10
1136;67;2;67;4;926;926-AB-293-1
1137;41,46;2;41;2;927;927-AD-55-152
1138;76,74;2;75;4;928;928-ET-39-35
1139;68,01;2;68;3;929;929-AO-427-143
1140;61,54;2;59;2;930;930-EI-190-11
1141;128,22;2;131;4;931;931-BH-41-68
1142;71,79;2;77;3;932;932-BM-127-9
1143;35,57;2;35;2;933;933-A-1650-122
1144;71,73;2;64;3;934;934-AL-479-101
1145;95,87;1;95;4;935;935-F-1526-2
1146;19;2;19;2;936;936-AN-13-605
1147;84,77;2;51;4;937;937-AE-466-8
1148;25,53;2;25;1;938;938-AW-29-21
1149;45,59;2;45;2;939;939-BZ-330-20
1150;37,43;2;37;1;940;940-BP-11-15
1151;120,99;2;121;6;941;941-BD-227-485
1152;28,44;2;28;2;942;942-HW-20-172
1153;63,1;2;62;3;943;943-BH-177-5
1154;55,2;2;54;3;943;943-BH-177-22
1155;49,26;2;50;3;944;944-BZ-197-3
1156;68,55;2;65;4;945;945-DW-58-83
1157;153,37;2;160;6;946;946-HT-242-46
1158;62,1;2;62;3;947;947-IV-652-14
1159;28,47;2;28;1;948;948-PV-728-1
1160;150,95;2;137;5;949;949-AV-255-11
1161;88,98;2;89;3;950;950-BE-126-22
1162;78,2;2;80;4;951;951-BZ-289-6
1163;97,9;2;98;5;952;952-HO-332-16
1164;65,47;1;72;6;953;953-AD-218-2
1165;72,87;2;55;3;954;954-BL-152-5
1166;179,73;2;122;3;955;955-AP-148-3
1167;56,23;1;56;2;956;956-AM-174-20
1168;57,69;2;60;3;957;957-BX-262-26
1169;47;2;46;3;958;958-B-538-5
1170;187,1;2;172;5;959;959-LN-19-19
1171;72,5;2;72;3;960;960-AW-7-15
1172;107,8;2;100;4;961;961-BC-9-44
1173;34,35;2;34;2;962;962-M-134-4
1174;48,21;2;48;2;963;963-XB-407-102
1175;84,09;2;84;4;964;964-ZC-149-9
1176;62;2;63;2;965;965-AY-149-8
1177;32,19;2;32;2;966;966-A-1709-68
1178;88,14;2;83;4;967;967-AS-136-26
1179;206,78;1;180;3;968;968-D-369-10
1180;71,6;2;71;3;969;969-AB-617-26
1181;140,2;2;153;6;970;970-AB-7-1
1182;33,53;2;39;2;971;971-AP-155-3
1183;73,39;2;76;4;972;972-AR-158-120
1184;26,56;2;29;1;973;973-DH-33-28
1185;53,63;2;53;2;974;974-BX-40-122
1186;47,44;2;92;3;975;975-CD-54-2
1187;131,26;2;137;6;976;976-A-1948-3
1188;21,64;2;22;1;977;977-N-887-147
1189;24,56;2;24;2;978;978-C-1051-13
1190;61,41;2;61;2;979;979-AQ-107-23
1191;27,83;2;35;1;980;980-AT-168-20
1192;96,37;2;98;3;980;980-AT-168-82
1193;83,62;2;85;2;981;981-AC-27-7
1194;56,61;2;60;2;981;981-AC-27-51
1195;21,75;2;20;1;982;982-AN-68-37
1196;56,08;2;59;3;983;983-AP-97-16
1197;88,36;2;90;4;983;983-AP-97-14
1198;47,07;2;47;2;983;983-AP-97-25
1199;45,6;2;45;2;984;984-AJ-186-4
1200;83,13;2;90;4;985;985-BF-44-59
1201;119,1;2;121;5;986;986-BM-25-234
1202;50,67;2;60;3;987;987-AC-22-24
